Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A09003_001
"06037540800","Census Tract 5408, Los Angeles County, California","ACSSF","ca","140","00","0005978",,,,,"06","037",,,"540800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037540800","Census Tract 5408",,,,5364,7006.188,0.765608952628352,5364,1402,2222,3,0,0,513,1224,5364,2787,74,2222,0,0,0,28,463,2577,1328,0,3,0,0,485,761,34
"06037540901","Census Tract 5409.01, Los Angeles County, California","ACSSF","ca","140","00","0005979",,,,,"06","037",,,"540901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037540901","Census Tract 5409.01",,,,4956,11032.92,0.449200922938639,4956,1102,1508,496,18,4,1584,244,4956,1714,143,1508,0,18,4,10,31,3242,959,0,496,0,0,1574,213,34
"06037540902","Census Tract 5409.02, Los Angeles County, California","ACSSF","ca","140","00","0005980",,,,,"06","037",,,"540902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037540902","Census Tract 5409.02",,,,4419,4550.487,0.971104885428041,4419,472,2382,88,0,3,774,700,4419,2508,87,2351,0,0,3,26,41,1911,385,31,88,0,0,748,659,30
"06037541003","Census Tract 5410.03, Los Angeles County, California","ACSSF","ca","140","00","0005981",,,,,"06","037",,,"541003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037541003","Census Tract 5410.03",,,,4838,2071.763,2.33520927510089,4838,830,2572,47,147,0,1003,239,4838,3186,303,2550,0,147,0,35,151,1652,527,22,47,0,0,968,88,30
"06037541100","Census Tract 5411, Los Angeles County, California","ACSSF","ca","140","00","0005982",,,,,"06","037",,,"541100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037541100","Census Tract 5411",,,,3161,6578.724,0.480488326586841,3161,433,1153,85,37,0,1040,413,3161,1360,25,1153,0,37,0,0,145,1801,408,0,85,0,0,1040,268,27
"06037541200","Census Tract 5412, Los Angeles County, California","ACSSF","ca","140","00","0005983",,,,,"06","037",,,"541200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037541200","Census Tract 5412",,,,6330,7780.709,0.813550487492606,6330,627,3724,3,39,0,1552,385,6330,4165,206,3696,0,39,0,0,224,2165,421,28,3,0,0,1552,161,34
"06037541300","Census Tract 5413, Los Angeles County, California","ACSSF","ca","140","00","0005984",,,,,"06","037",,,"541300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037541300","Census Tract 5413",,,,5511,10645.87,0.517665718914528,5511,1040,1503,0,48,7,2059,854,5511,1651,52,1480,0,25,7,8,79,3860,988,23,0,23,0,2051,775,36
"06037541401","Census Tract 5414.01, Los Angeles County, California","ACSSF","ca","140","00","0005985",,,,,"06","037",,,"541401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037541401","Census Tract 5414.01",,,,3594,16220.03,0.221577860592404,3594,898,417,0,125,0,1875,279,3594,605,42,417,0,125,0,0,21,2989,856,0,0,0,0,1875,258,37
"06037541402","Census Tract 5414.02, Los Angeles County, California","ACSSF","ca","140","00","0005986",,,,,"06","037",,,"541402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037541402","Census Tract 5414.02",,,,3725,27884.35,0.133587491525057,3725,1698,451,0,39,0,1193,344,3725,473,0,434,0,39,0,0,0,3252,1698,17,0,0,0,1193,344,32
"06037541500","Census Tract 5415, Los Angeles County, California","ACSSF","ca","140","00","0005987",,,,,"06","037",,,"541500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037541500","Census Tract 5415",,,,6084,18707.33,0.325220039629527,6084,2188,617,0,12,0,2498,769,6084,629,12,617,0,0,0,0,0,5455,2176,0,0,12,0,2498,769,33
"06037541603","Census Tract 5416.03, Los Angeles County, California","ACSSF","ca","140","00","0005988",,,,,"06","037",,,"541603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037541603","Census Tract 5416.03",,,,3110,6410.438,0.48514626322593,3110,968,354,0,27,0,1394,367,3110,404,16,352,0,27,0,0,9,2706,952,2,0,0,0,1394,358,31
"06037541604","Census Tract 5416.04, Los Angeles County, California","ACSSF","ca","140","00","0005989",,,,,"06","037",,,"541604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037541604","Census Tract 5416.04",,,,4755,14838.59,0.320448202848816,4755,1678,350,0,1,0,2262,464,4755,436,15,350,0,1,0,47,23,4319,1663,0,0,0,0,2215,441,33
"06037541605","Census Tract 5416.05, Los Angeles County, California","ACSSF","ca","140","00","0005990",,,,,"06","037",,,"541605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037541605","Census Tract 5416.05",,,,5031,14929.36,0.336986889514546,5031,1000,1305,19,256,0,1677,774,5031,1644,65,1238,0,256,0,33,52,3387,935,67,19,0,0,1644,722,32
"06037541606","Census Tract 5416.06, Los Angeles County, California","ACSSF","ca","140","00","0005991",,,,,"06","037",,,"541606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037541606","Census Tract 5416.06",,,,2720,20568.06,0.132243855956089,2720,663,330,32,0,0,1220,475,2720,330,0,330,0,0,0,0,0,2390,663,0,32,0,0,1220,475,36
"06037541700","Census Tract 5417, Los Angeles County, California","ACSSF","ca","140","00","0005992",,,,,"06","037",,,"541700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037541700","Census Tract 5417",,,,6372,11768.11,0.541463126470084,6372,2098,462,147,77,0,2652,936,6372,655,98,456,23,37,0,0,41,5717,2000,6,124,40,0,2652,895,33
"06037541801","Census Tract 5418.01, Los Angeles County, California","ACSSF","ca","140","00","0005993",,,,,"06","037",,,"541801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037541801","Census Tract 5418.01",,,,4954,17946.63,0.276040661192253,4954,1255,834,0,1,0,2411,453,4954,1019,71,834,0,1,0,0,113,3935,1184,0,0,0,0,2411,340,28
"06037541802","Census Tract 5418.02, Los Angeles County, California","ACSSF","ca","140","00","0005994",,,,,"06","037",,,"541802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037541802","Census Tract 5418.02",,,,5193,12115.58,0.428621677011631,5193,1650,918,0,107,0,1406,1112,5193,1072,33,918,0,107,0,0,14,4121,1617,0,0,0,0,1406,1098,30
"06037542000","Census Tract 5420, Los Angeles County, California","ACSSF","ca","140","00","0005995",,,,,"06","037",,,"542000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037542000","Census Tract 5420",,,,4821,12819.26,0.376074715404087,4821,1011,1474,16,148,0,1487,685,4821,1606,10,1448,0,148,0,0,0,3215,1001,26,16,0,0,1487,685,31
"06037542103","Census Tract 5421.03, Los Angeles County, California","ACSSF","ca","140","00","0005996",,,,,"06","037",,,"542103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037542103","Census Tract 5421.03",,,,3051,13830.47,0.220599863783153,3051,1150,424,0,6,0,1255,216,3051,476,35,424,0,6,0,0,11,2575,1115,0,0,0,0,1255,205,31
"06037542104","Census Tract 5421.04, Los Angeles County, California","ACSSF","ca","140","00","0005997",,,,,"06","037",,,"542104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037542104","Census Tract 5421.04",,,,4347,19390.95,0.224176714332267,4347,1409,206,78,5,38,1128,1483,4347,369,102,206,0,5,38,0,18,3978,1307,0,78,0,0,1128,1465,31
"06037542105","Census Tract 5421.05, Los Angeles County, California","ACSSF","ca","140","00","0005998",,,,,"06","037",,,"542105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037542105","Census Tract 5421.05",,,,5192,21567.79,0.240729300676297,5192,1224,591,0,0,0,2172,1205,5192,642,51,591,0,0,0,0,0,4550,1173,0,0,0,0,2172,1205,33
"06037542106","Census Tract 5421.06, Los Angeles County, California","ACSSF","ca","140","00","0005999",,,,,"06","037",,,"542106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037542106","Census Tract 5421.06",,,,2762,8572.882,0.322178712797125,2762,560,418,49,120,0,1342,273,2762,538,0,418,0,120,0,0,0,2224,560,0,49,0,0,1342,273,30
"06037542200","Census Tract 5422, Los Angeles County, California","ACSSF","ca","140","00","0006000",,,,,"06","037",,,"542200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037542200","Census Tract 5422",,,,6839,13346.57,0.512416273743353,6839,863,1729,0,8,0,2937,1302,6839,1816,73,1655,0,8,0,58,22,5023,790,74,0,0,0,2879,1280,35
"06037542401","Census Tract 5424.01, Los Angeles County, California","ACSSF","ca","140","00","0006001",,,,,"06","037",,,"542401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037542401","Census Tract 5424.01",,,,4458,8927.105,0.49937798939609,4458,1101,1562,0,2,110,1317,366,4458,1742,61,1562,0,2,110,0,7,2716,1040,0,0,0,0,1317,359,31
"06037542402","Census Tract 5424.02, Los Angeles County, California","ACSSF","ca","140","00","0006002",,,,,"06","037",,,"542402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037542402","Census Tract 5424.02",,,,3868,6019.688,0.642558189458793,3868,807,1491,38,2,0,924,606,3868,1591,14,1485,0,2,0,0,90,2277,793,6,38,0,0,924,516,28
"06037542501","Census Tract 5425.01, Los Angeles County, California","ACSSF","ca","140","00","0006003",,,,,"06","037",,,"542501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037542501","Census Tract 5425.01",,,,4461,20007.23,0.222969372831071,4461,569,1668,0,15,0,1516,693,4461,2463,0,1668,0,15,0,727,53,1998,569,0,0,0,0,789,640,29
"06037542502","Census Tract 5425.02, Los Angeles County, California","ACSSF","ca","140","00","0006004",,,,,"06","037",,,"542502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037542502","Census Tract 5425.02",,,,5357,14080.59,0.380452727966307,5357,1805,1245,48,0,0,1530,729,5357,1480,60,1245,48,0,0,82,45,3877,1745,0,0,0,0,1448,684,30
"06037542601","Census Tract 5426.01, Los Angeles County, California","ACSSF","ca","140","00","0006005",,,,,"06","037",,,"542601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037542601","Census Tract 5426.01",,,,3514,16548.33,0.212347701997075,3514,1128,656,0,6,12,1305,407,3514,702,28,656,0,6,12,0,0,2812,1100,0,0,0,0,1305,407,32
"06037542602","Census Tract 5426.02, Los Angeles County, California","ACSSF","ca","140","00","0006006",,,,,"06","037",,,"542602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037542602","Census Tract 5426.02",,,,5534,16462.61,0.336155611531791,5534,1414,1483,0,0,0,1655,982,5534,1505,65,1390,0,0,0,0,50,4029,1349,93,0,0,0,1655,932,29
"06037542700","Census Tract 5427, Los Angeles County, California","ACSSF","ca","140","00","0006007",,,,,"06","037",,,"542700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037542700","Census Tract 5427",,,,6032,15961.87,0.377900592589618,6032,1200,1037,143,0,0,2521,1131,6032,1047,31,1016,0,0,0,0,0,4985,1169,21,143,0,0,2521,1131,31
"06037542800","Census Tract 5428, Los Angeles County, California","ACSSF","ca","140","00","0006008",,,,,"06","037",,,"542800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037542800","Census Tract 5428",,,,3205,10492.58,0.30545392488305,3205,682,1418,25,1,0,585,494,3205,1488,10,1370,0,1,0,24,83,1717,672,48,25,0,0,561,411,33
"06037542900","Census Tract 5429, Los Angeles County, California","ACSSF","ca","140","00","0006009",,,,,"06","037",,,"542900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037542900","Census Tract 5429",,,,3328,10678.74,0.311647389872077,3328,723,387,63,1,6,2000,148,3328,405,25,370,0,1,6,2,1,2923,698,17,63,0,0,1998,147,29
"06037543000","Census Tract 5430, Los Angeles County, California","ACSSF","ca","140","00","0006010",,,,,"06","037",,,"543000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543000","Census Tract 5430",,,,4542,8946.5,0.507684591588841,4542,448,2760,0,83,0,978,273,4542,2848,23,2742,0,83,0,0,0,1694,425,18,0,0,0,978,273,30
"06037543100","Census Tract 5431, Los Angeles County, California","ACSSF","ca","140","00","0006011",,,,,"06","037",,,"543100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543100","Census Tract 5431",,,,7503,6723.657,1.11591057564745,7503,1488,2660,0,247,0,2354,754,7503,3232,45,2656,0,247,0,0,284,4271,1443,4,0,0,0,2354,470,28
"06037543201","Census Tract 5432.01, Los Angeles County, California","ACSSF","ca","140","00","0006012",,,,,"06","037",,,"543201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543201","Census Tract 5432.01",,,,3529,9080.5,0.388635005258712,3529,643,1102,7,37,0,1281,459,3529,1161,34,1068,7,37,0,0,15,2368,609,34,0,0,0,1281,444,29
"06037543203","Census Tract 5432.03, Los Angeles County, California","ACSSF","ca","140","00","0006013",,,,,"06","037",,,"543203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543203","Census Tract 5432.03",,,,4329,3070.91,1.40967989040876,4329,1105,391,0,18,0,1848,967,4329,463,54,391,0,18,0,0,0,3866,1051,0,0,0,0,1848,967,39
"06037543304","Census Tract 5433.04, Los Angeles County, California","ACSSF","ca","140","00","0006014",,,,,"06","037",,,"543304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543304","Census Tract 5433.04",,,,6886,11076.33,0.621685891980967,6886,786,4976,0,246,0,58,820,6886,6216,683,4911,0,246,0,0,376,670,103,65,0,0,0,58,444,29
"06037543305","Census Tract 5433.05, Los Angeles County, California","ACSSF","ca","140","00","0006015",,,,,"06","037",,,"543305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543305","Census Tract 5433.05",,,,3802,1196.925,3.17647263230563,3802,691,827,0,134,28,1560,562,3802,1551,444,802,0,134,28,38,105,2251,247,25,0,0,0,1522,457,40
"06037543306","Census Tract 5433.06, Los Angeles County, California","ACSSF","ca","140","00","0006016",,,,,"06","037",,,"543306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543306","Census Tract 5433.06",,,,7006,5182.959,1.35173753700789,7006,1680,1112,0,2660,318,304,932,7006,5385,629,1112,0,2615,318,0,711,1621,1051,0,0,45,0,304,221,27
"06037543321","Census Tract 5433.21, Los Angeles County, California","ACSSF","ca","140","00","0006017",,,,,"06","037",,,"543321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543321","Census Tract 5433.21",,,,5829,3549.076,1.6423991153627,5829,601,3179,0,1245,0,94,710,5829,5204,274,3166,0,1245,0,0,519,625,327,13,0,0,0,94,191,31
"06037543322","Census Tract 5433.22, Los Angeles County, California","ACSSF","ca","140","00","0006018",,,,,"06","037",,,"543322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543322","Census Tract 5433.22",,,,6937,9147.614,0.758339806979801,6937,408,5095,0,318,248,164,704,6937,6310,290,5075,0,318,248,0,379,627,118,20,0,0,0,164,325,28
"06037543400","Census Tract 5434, Los Angeles County, California","ACSSF","ca","140","00","0006019",,,,,"06","037",,,"543400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543400","Census Tract 5434",,,,3755,3322.311,1.13023728295266,3755,802,512,5,758,0,1370,308,3755,1470,174,485,0,747,0,6,58,2285,628,27,5,11,0,1364,250,27
"06037543501","Census Tract 5435.01, Los Angeles County, California","ACSSF","ca","140","00","0006020",,,,,"06","037",,,"543501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543501","Census Tract 5435.01",,,,6136,5972.655,1.02734877536112,6136,1008,587,81,3466,74,497,423,6136,4466,325,570,0,3382,65,0,124,1670,683,17,81,84,9,497,299,25
"06037543502","Census Tract 5435.02, Los Angeles County, California","ACSSF","ca","140","00","0006021",,,,,"06","037",,,"543502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543502","Census Tract 5435.02",,,,4786,11264.75,0.424865288951146,4786,1380,110,30,1420,0,1339,507,4786,2154,472,110,5,1387,0,31,149,2632,908,0,25,33,0,1308,358,28
"06037543503","Census Tract 5435.03, Los Angeles County, California","ACSSF","ca","140","00","0006022",,,,,"06","037",,,"543503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543503","Census Tract 5435.03",,,,5880,9154.311,0.642320350518999,5880,1291,430,3,2349,5,1601,201,5880,3626,662,430,0,2349,5,37,143,2254,629,0,3,0,0,1564,58,25
"06037543601","Census Tract 5436.01, Los Angeles County, California","ACSSF","ca","140","00","0006023",,,,,"06","037",,,"543601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543601","Census Tract 5436.01",,,,4752,18940.57,0.250889965513354,4752,991,272,20,1741,182,442,1104,4752,2502,273,272,20,1697,182,0,58,2250,718,0,0,44,0,442,1046,26
"06037543603","Census Tract 5436.03, Los Angeles County, California","ACSSF","ca","140","00","0006024",,,,,"06","037",,,"543603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543603","Census Tract 5436.03",,,,3914,6857.958,0.57072387980176,3914,850,1083,61,1183,0,311,426,3914,3155,661,1060,0,1183,0,0,251,759,189,23,61,0,0,311,175,29
"06037543605","Census Tract 5436.05, Los Angeles County, California","ACSSF","ca","140","00","0006025",,,,,"06","037",,,"543605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543605","Census Tract 5436.05",,,,3855,10439.56,0.36926850626335,3855,1158,338,0,1388,0,555,416,3855,2846,765,338,0,1388,0,262,93,1009,393,0,0,0,0,293,323,26
"06037543606","Census Tract 5436.06, Los Angeles County, California","ACSSF","ca","140","00","0006026",,,,,"06","037",,,"543606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543606","Census Tract 5436.06",,,,3589,13874.37,0.258678418587268,3589,789,293,0,1349,26,654,478,3589,2312,608,293,0,1349,0,0,62,1277,181,0,0,0,26,654,416,25
"06037543607","Census Tract 5436.07, Los Angeles County, California","ACSSF","ca","140","00","0006027",,,,,"06","037",,,"543607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543607","Census Tract 5436.07",,,,5415,10587.36,0.511459126451551,5415,975,384,0,2802,26,626,602,5415,3809,400,374,0,2627,8,0,400,1606,575,10,0,175,18,626,202,28
"06037543701","Census Tract 5437.01, Los Angeles County, California","ACSSF","ca","140","00","0006028",,,,,"06","037",,,"543701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543701","Census Tract 5437.01",,,,3307,13478.36,0.245356349141386,3307,794,0,0,1149,163,670,531,3307,1550,224,0,0,1149,163,0,14,1757,570,0,0,0,0,670,517,30
"06037543703","Census Tract 5437.03, Los Angeles County, California","ACSSF","ca","140","00","0006029",,,,,"06","037",,,"543703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543703","Census Tract 5437.03",,,,3864,9653.852,0.400254750215059,3864,1275,226,4,1039,18,803,499,3864,1761,350,220,0,1039,18,0,134,2103,925,6,4,0,0,803,365,23
"06037543704","Census Tract 5437.04, Los Angeles County, California","ACSSF","ca","140","00","0006030",,,,,"06","037",,,"543704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543704","Census Tract 5437.04",,,,3018,11678.9,0.258414710801749,3018,1026,160,0,1004,80,507,241,3018,1410,250,160,0,863,80,0,57,1608,776,0,0,141,0,507,184,25
"06037543705","Census Tract 5437.05, Los Angeles County, California","ACSSF","ca","140","00","0006031",,,,,"06","037",,,"543705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543705","Census Tract 5437.05",,,,3440,13787.94,0.249493433946412,3440,820,199,0,1072,0,888,461,3440,1617,167,199,0,1072,0,0,179,1823,653,0,0,0,0,888,282,37
"06037543801","Census Tract 5438.01, Los Angeles County, California","ACSSF","ca","140","00","0006032",,,,,"06","037",,,"543801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543801","Census Tract 5438.01",,,,4831,5786.525,0.834870663493422,4831,1433,323,65,1415,9,763,823,4831,2405,451,323,53,1388,0,0,190,2426,982,0,12,27,9,763,633,23
"06037543803","Census Tract 5438.03, Los Angeles County, California","ACSSF","ca","140","00","0006033",,,,,"06","037",,,"543803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543803","Census Tract 5438.03",,,,4178,14319.84,0.291763127860052,4178,838,227,0,1939,0,730,444,4178,2640,312,227,0,1904,0,132,65,1538,526,0,0,35,0,598,379,28
"06037543804","Census Tract 5438.04, Los Angeles County, California","ACSSF","ca","140","00","0006034",,,,,"06","037",,,"543804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543804","Census Tract 5438.04",,,,3737,16124.16,0.231764008173011,3737,519,188,0,2158,0,654,218,3737,2841,437,188,0,2158,0,0,58,896,82,0,0,0,0,654,160,32
"06037543903","Census Tract 5439.03, Los Angeles County, California","ACSSF","ca","140","00","0006035",,,,,"06","037",,,"543903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543903","Census Tract 5439.03",,,,3764,7266.646,0.51798309490237,3764,768,101,12,1512,66,662,643,3764,2251,438,101,12,1512,66,0,122,1513,330,0,0,0,0,662,521,25
"06037543905","Census Tract 5439.05, Los Angeles County, California","ACSSF","ca","140","00","0006036",,,,,"06","037",,,"543905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037543905","Census Tract 5439.05",,,,4879,4607.543,1.05891571698402,4879,1945,292,30,445,110,1657,400,4879,973,90,281,9,445,110,0,38,3906,1855,11,21,0,0,1657,362,28
"06037544001","Census Tract 5440.01, Los Angeles County, California","ACSSF","ca","140","00","0006037",,,,,"06","037",,,"544001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037544001","Census Tract 5440.01",,,,4580,6397.426,0.71591296948094,4580,2270,360,30,651,174,578,517,4580,1501,321,333,0,651,174,0,22,3079,1949,27,30,0,0,578,495,28
"06037544002","Census Tract 5440.02, Los Angeles County, California","ACSSF","ca","140","00","0006038",,,,,"06","037",,,"544002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037544002","Census Tract 5440.02",,,,3836,6216.155,0.617101700857301,3836,1808,190,45,552,18,891,332,3836,1149,258,190,8,541,18,0,134,2687,1550,0,37,11,0,891,198,25
"06037550101","Census Tract 5501.01, Los Angeles County, California","ACSSF","ca","140","00","0006039",,,,,"06","037",,,"550101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550101","Census Tract 5501.01",,,,4046,14592.5,0.277265763393498,4046,1287,14,0,324,33,2112,276,4046,681,320,14,0,314,33,0,0,3365,967,0,0,10,0,2112,276,26
"06037550201","Census Tract 5502.01, Los Angeles County, California","ACSSF","ca","140","00","0006040",,,,,"06","037",,,"550201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550201","Census Tract 5502.01",,,,3002,14688.96,0.204371217163941,3002,1152,77,41,262,0,1239,231,3002,558,188,68,0,262,0,10,30,2444,964,9,41,0,0,1229,201,28
"06037550202","Census Tract 5502.02, Los Angeles County, California","ACSSF","ca","140","00","0006041",,,,,"06","037",,,"550202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550202","Census Tract 5502.02",,,,5394,11086.76,0.486526192399347,5394,1998,249,141,563,0,2003,440,5394,1224,357,249,0,563,0,0,55,4170,1641,0,141,0,0,2003,385,31
"06037550301","Census Tract 5503.01, Los Angeles County, California","ACSSF","ca","140","00","0006042",,,,,"06","037",,,"550301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550301","Census Tract 5503.01",,,,5274,8615.031,0.612185847965319,5274,1185,228,78,757,24,1991,1011,5274,1630,380,228,0,757,24,0,241,3644,805,0,78,0,0,1991,770,31
"06037550501","Census Tract 5505.01, Los Angeles County, California","ACSSF","ca","140","00","0006043",,,,,"06","037",,,"550501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550501","Census Tract 5505.01",,,,3832,11977.44,0.319934686956079,3832,1279,526,286,78,0,1448,215,3832,886,170,526,0,78,0,0,112,2946,1109,0,286,0,0,1448,103,33
"06037550502","Census Tract 5505.02, Los Angeles County, California","ACSSF","ca","140","00","0006044",,,,,"06","037",,,"550502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550502","Census Tract 5505.02",,,,3992,5913.354,0.675082278373491,3992,1957,96,0,615,0,802,522,3992,1929,1216,57,0,600,0,0,56,2063,741,39,0,15,0,802,466,32
"06037550601","Census Tract 5506.01, Los Angeles County, California","ACSSF","ca","140","00","0006045",,,,,"06","037",,,"550601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550601","Census Tract 5506.01",,,,6557,14489.3,0.452540706752309,6557,3312,153,33,396,0,1644,1019,6557,1410,755,153,0,388,0,9,105,5147,2557,0,33,8,0,1635,914,34
"06037550602","Census Tract 5506.02, Los Angeles County, California","ACSSF","ca","140","00","0006046",,,,,"06","037",,,"550602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037550602","Census Tract 5506.02",,,,3949,6924.862,0.570264032111346,3949,2228,22,0,262,0,835,602,3949,1223,868,22,0,262,0,0,71,2726,1360,0,0,0,0,835,531,26
